url,label
https://docs.google.com/presentation/d/e/2PACX-1vT7YRKlHRIM__YqLmUmvffXjtFA060FzIyvoEda6-pAeU5BsKj6mTNRovzSHy8Zo_bpAoAhuDDjvF5c/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://teacherspensions.co.uk,0
https://petrovichclub.ru,0
https://www.dpdlocotd.top/com,1
https://immigration.tel,0
https://hrs.com,0
http://andreas-coinbase.com,1
https://maxigezi.com,0
https://wnetidc.com,0
https://sexmalishki.ru,0
https://diviextended.com,0
https://ipfs.best-practice.se/ipfs/bafybeifp5xd7rlkiagub3plyvtm4cl7gzctw65ndle7cdxbczbsldlhgy4,1
https://okgo1aa.com,0
https://www.dropbox.com/scl/fi/g69bu5gosh3el7t6t7fxt/No-Response_Broadband.paper?rlkey=k07kb7nv6au2pxcvprpxpehsu&dl=0,1
https://esp25.com,0
https://aspenpharma.com,0
https://abc-production-8bc4.up.railway.app/?c=d2&amp;m=500,1
https://docs.google.com/presentation/d/e/2PACX-1vSTtvmX3XDgpzApk2n7SxGaFo7VKX9WaEO9UI_Jg1Abo31PchThfKoCMn9_e2bYF-fG__uhS9_B3pco/pub?start=false&loop=false&delayms=3000,1
http://cjslakesidegrill.com,1
https://aswo.com,0
https://gn33.fr/3e646,1
https://scam.fr,0
http://itau2viadafatura.com,1
https://docs.google.com/presentation/d/e/2PACX-1vQH380Sn83l04Kcs2dmKtc7wj3UO6RMNS6OiZGuCumPGEF07YtRzT2tDUsKF8oiJxVEf16jW0MueWvy/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://en-ledzerlive.wixstudio.com/en-us,1
https://docs.google.com/presentation/d/e/2PACX-1vSrByXd9sCB1tXFttP24eilbyU644nOuT-_lOYjBdTSievc3bc6pA_rCYbqUenZ9fLW400a6EVoqCex/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://xfinityupdate25.weeblysite.com/,1
https://76487543768.weebly.com/,1
https://etz.nl,0
https://xfinitylogininc.weebly.com/,1
https://daikichi.co.jp,0
https://bienvenuemessagerieorange.weebly.com/,1
https://new.express.adobe.com/webpage/iIqS3wh06RZoc,1
https://ventilation.se,0
https://computertrends.cz,0
https://ile-noirmoutier.com,0
https://mmctaishin.com.tw,0
https://rakuten.co.uk,0
https://www.flowcode.com/page/obimt,1
http://s0w-x5p-cif-e0se-i0hbr-jkisg5.pages.dev/,1
https://verify-services02639-gmx.webflow.io/,1
https://o9903vvi3.com,0
https://www.currently-com-fastweb-webser-srv-service-xfvdj94zboj-webserv.trustable.co.za/,1
https://eitaa.org,0
https://universidadbritanica.edu.mx,0
https://mci.net,0
https://thepaintshed.com,0
https://switzerlandu.web.app/,1
https://xincai.com,0
https://comcast120support.weebly.com/,1
https://ln.run/c_3ow,1
https://ayethadisbul.com,0
https://iumsonline.org,0
https://ekwa-clientbackup.info/assets/A45dn/mhbhomepage/mkb/signin.php,1
https://docs.google.com/presentation/d/e/2PACX-1vRdxTD6EmZAXlbPAWnWACcVoKVLt0iLFNhX25sLhD0OA9RxqwRlyPYZI66CbvYc1YHm4yukn3Yt377T/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://malxjis.us.cc/5g/home.html,1
https://lflzvy.com/?type=verify&amp;key=xfchtydvrq,1
https://manualdevidae.webcindario.com/,1
https://vistaglobal.com,0
https://wexaj19858.wixsite.com/plus,1
https://brt.hlkvuf.help/track-it,1
https://sites.google.com/view/portail-securisation-hmtlt/accueil,1
https://macalon.jp,0
http://www.allegrolokalnie.pl-kup-teraz6543356433.cfd,1
https://www.dropbox.com/scl/fi/0n54a300css54cjpsogp6/BT-Broadband-is-becoming-EE.papert?rlkey=0ue38ni9llct0miuhmm4ndsmv&st=r0i5yeg4&dl=0,1
https://yearn.finance,0
https://lime-symptoms-328178.framer.app/,1
https://mersuforum.net,0
https://tns4.eu,0
https://q-r.to/bfCVo9,1
https://kern-kapithal.com/,1
http://synthesizationg.pages.dev/,1
https://mindscape.com,0
https://xoilacxyq.tv,0
https://udallas.edu,0
https://biharmasti.net,0
https://jovees.com,0
https://ezaccessory.com,0
https://q-r.to/bgaLgH,1
https://sso.cuban.workers.dev,1
https://thejmai.com,0
https://mathematik.de,0
https://modsclub.ir,0
https://startsview-ledge.wixstudio.com/web-en,1
https://weebsfdvsbvfv.weebly.com/,1
https://lcshsc.com,0
https://peakedge.us,0
https://sigeva.gob.ar,0
https://analyticexpert.org,0
https://botanicka.cz,0
http://new.express.adobe.com/webpage/04t5zKyx2Vjvh,1
https://planetary-networks.eu,0
https://q-r.to/bgahjU,1
https://sun.ope-772281.pro/,1
https://udiseplus.com.co,0
https://commufa.jp,0
https://insight-x.tech,0
https://russoarquitectura.cl/,1
https://operacao-nivel5.shop,1
https://junkbegonedumpsters.com/wp-includes/theme-compat/rschxym/cmron1i/fhzpatq/sanctuary/fe.html,1
https://middevon.gov.uk,0
https://j-img.org,0
https://didigalvao.com.br,0
https://pragroup.com,0
https://pasadena-ep.org,0
http://j2tg-50cl-uiv-nwxm-5wkig.pages.dev/,1
https://paiement-dossier-1009.com/pages/paiement.php?h=082b24a4b6bed6d97138f5e0b1814f6b25555f8d7e58324673064dfd656bd101,1
https://santalfioadrano.it,0
https://docs.google.com/presentation/d/e/2PACX-1vSp0y9ETzQTzbgFnVLr9ScKHQJe7jXpmc3Wb3ylnJJ0ypqxAJkdQHIyvz-nej0TKkp826HOAn3G7mck/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://q-r.to/bgZv6j,1
https://calypso-event.net,0
https://docs.google.com/presentation/d/e/2PACX-1vRe1wcXOwroGmq4W19lPC7GX4YDrKQYM_B5tbmMBRdG10rvSb2nN0VEK1tBoIEiN5yg0yzkWqBjLEaM/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
http://allegro.23489239874g.lol/,1
https://allegrolokalnie.4856994g.top/oferta/Zaciskarka-Rothenberger-Romax-4000-yoimovw,1
https://museudosquadros.com.br,0
https://www.dropbox.com/scl/fi/4dzddtc2r6necf7gomqsi/BT-MAIL-SERVICE-UPDATE.paper?dl=0&rlkey=h013y8ot9grkpkfcyafhbvpuy,1
https://www.corporation-mondialrelay.org/,1
https://qrco.de/bfzZBg,1
https://toptrips.com,0
https://us6.campaign-archive.com/?u=fd5660fc7aa68fb9fa3a5b092&id=09dc51ffd7,1
http://allegro.234890h945.xyz/lokalnie?id=2w0r6d7j0l6g4t1s9d9k8j2n1k4p4m9r,1
https://rei.ru,0
https://lonestarpark.com,0
https://docs.google.com/presentation/d/e/2PACX-1vRyWcomlXfTAMiE5D3cy34McPxm46mx_pm9nOYTXtSWGzHKj3FVbtESve14vzbD_yHrUWqiL1D8hVNi/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://q-r.to/bfNnSy,1
https://hellocondo.com,0
https://gigapan.com,0
https://greenlight.me,0
https://q-r.to/bgaJsB,1
https://fifaworldcup.com,0
https://qrco.de/bfOBJU,1
https://cryposikel.ru,0
https://support-ledgrecdn.wixstudio.com:443/us-en,1
https://us16.campaign-archive.com/?e=92f45fdb74&u=beffae6eb80f62270ed19d0b9&id=5bd45ba70e,1
https://jellyfish-app-jsmsz.ondigitalocean.app/,1
https://ddalsney.com,0
https://ahu.edu,0
https://chedycamatrasteamwof3fb4.myclickfunnels.com/adrianapouppa,1
https://sleepstation.org.uk,0
https://bafkreiemczitbtwoqb4jqkvgyzl3lvpaf3u4znkopwgrwbsucp45kfgycq.ipfs.dweb.link/,1
https://q-r.to/bfcuQv,1
https://telru.ru,0
https://totalcomm.com,0
https://docs.google.com/presentation/d/e/2PACX-1vSHKJiykQSy9xw-y2gT8m7d-TWqMS9ENBwZPcbsdu9QqWzXr1d5YgGeMC_TPTLuGt0hdaDbqP6bMflT/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://zimbras.vercel.app/,1
https://docs.google.com/presentation/d/e/2PACX-1vQTPsIx11g-HmLZbYuE7N0JR9gaGcP_I1CNto0G74NdaGLpnil_GQIOBUwxxTAREP79-iVkC8HwPHwE/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://qrco.de/bfNjMP,1
https://x-time.ru,0
https://mercadopago.co.cr,0
https://kit-oficina-mondial.blogspot.com/,1
https://l.ead.me/bgcWEX,1
https://urbanitystylebreda.nl,0
https://l.ead.me/bfJYno,1
https://docs.google.com/presentation/d/e/2PACX-1vTqAX-qzOUYFXRv6yL8Vjeigtn9NCDe024jokMq5qrjimy6XdlJqOdd4qotIhT43aXkELLMmvc1_xKt/pub?start=false&amp;amp;loop=false&amp;amp;delayms=3000&amp;amp;slide=id.p,1
https://shokoku-ji.jp,0
https://playwasp.com,0
https://bit.ly/47k2gtb,1
https://mantooj.net,0
https://althea.zone,0
https://russian-money.ru,0
https://sports-rental.info,0
https://xn--80aaaikpthunnd8a.xn--p1ai,0
https://chaturbate18.ru,0
https://zee61twos.xyz,0
https://xlzxsxh.com/page/bvdgqykmzx,1
https://atnaujinti-paskyra.com/,1
http://allegrolokalnie.lokalna-oferta90312.lol,1
https://l.ead.me/bgaB6b,1
https://en-ex-adus-ext.wixstudio.com/us-en,1
https://pd7bet.com,0
https://allegrolokalnie.oferta3940xu909.click,1
https://docs.google.com/drawings/d/1-WSzytPEhuPPREU1j__4OvgiocUUVJ6ongFm6hzCfmg/edit,1
https://telcomeebroadband.plutio.com/p/form/xYa7TfpWgy5d3pj9N,1
https://pub-3c813de67a514e13807f67850811201b.r2.dev/index.html,1
https://7littlewords.com,0
https://freshslotshop.uk,0
http://optikgeneral.com/Webmail/29/Webmail/webmail.php,1
https://q-r.to/bfK5QW,1
https://atlantaparent.com,0
https://l.ead.me/bgZhIU,1
https://chatbase.co,0
https://bit.ly/2210strp7,1
http://allegrolokalnie.pl-754347742.click,1
https://qrco.de/bfkA9N?pageuser=hnLUx,1
https://office365login-1f9d1.firebaseapp.com/,1
https://us14.campaign-archive.com/?u=135300dd1008dac52ecb1f8f4&id=3a44ad1bf2,1
https://dct.gov.ae,0
https://sites.google.com/view/asc213/p%C3%A1gina-principal,1
https://sbs6.nl,0
https://disq.us/?url=https%3A%2F%2Fscript.google.com%2Fmacros%2Fs%2FAKfycbwGtBYI3-wTzL-CjyMEPEQOjH0OirBIqxKxezO2cr971WVF_VIZscGGUakiziN2TyqnGw%2Fexec&key=lNtGAOlHGzrmyUI3xIYc1g&452452,1
https://linktr.ee/mdcdallas,1
https://klelnanzeigen-deutch.zztianrong.com/TY6CNVBAE7?m=7,1
https://docs.google.com/presentation/d/e/2PACX-1vRRBlVawTtUI22NIJe68KzKFO0RPl2hWXP6zEGiytixMMXhbNT06PTVOfxaczxgLwVEEtTrLSNl3EzM/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://wiremeshbelts.org,0
https://yamaguchi-city.jp,0
https://q-r.to/bfGAy8,1
https://us6.campaign-archive.com/?u=edb5470bdfa170d259df30ced&id=53f583bdfc,1
https://qrco.de/bfPxR8,1
https://vivatrue.com.br,0
https://l.ead.me/bfYwVW,1
https://id.govgghy.autos/,1
https://yssyforum.net,0
https://ril.com,0
https://www.dropbox.com/scl/fi/h43y499pfpjcm2c9zenhf/BT-NEW-SECURITY-FEATURES-..papert?rlkey=mrgrr1afsngm7ftn8ssozltzd&dl=0,1
https://case1001056218521564552966.firebaseapp.com/,1
https://romad.us,0
https://userbhd2026.webcindario.com,1
https://hd3ourtimeprivatephotos.weebly.com/,1
https://curiousrefuge.com,0
https://vdclient.ruthweinberg.com/captcha.php,1
https://viv-a-sorte.vercel.app/,1
https://kossouno-f7043.firebaseapp.com/,1
https://pub-2c59cd39a47f45d08c8fc69eabb36741.r2.dev/index.html,1
https://onsignage.com,0
https://l.ead.me/bfFa1b,1
https://subscribr.ai,0
https://xfiinitymail.weebly.com/,1
https://tavoq.com,0
https://tcmb.gov.tr,0
https://aplwiki.com,0
https://docs.google.com/presentation/d/e/2PACX-1vSCxzF_yBAqiJFkmGDGVnG4n-BE-_b748fX8OXnGHp3D27RZvkfas9MOXZBZ7EzL0Q5PhQN5nTdcOjx/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://q-r.to/bfNmz6,1
https://pinupcam.com,0
https://consumerdirectwa.com,0
https://hongtaigyl.com,1
https://fu6dn.blogspot.com/,1
https://brucelee.com,0
https://q-r.to/bfInIe,1
https://docs.google.com/drawings/d/1UHFLNDtjTMu2OyZXWg6HxOLpnupsAnl2tPW18vQbfp0/edit,1
https://bussinesscenters-helppolicy.pages.dev/,1
https://almanrod.com/plalalogojpn/sso.login/,1
https://bit.ly/3YGDeAL,1
https://www.dpdlocoyo.top/com,1
https://myprize.us,0
https://web.tegavo.top,1
https://photofinish.live,0
https://idadawo.com,0
https://overleaf.com,0
https://friendsjournal.org,0
https://shorturl.asia/axgic,1
https://2001marsbahis.com,0
https://promocodicasino.online,0
https://fachschaften.org,0
https://tr.ee/rk7JHq,1
https://online-asset-manager.firebaseapp.com/,1
https://qrco.de/bgbcV6,1
https://kaamuu.cfd,0
https://trim.one/cqcfv1,1
https://foodtechnetwork.in,0
https://seeveattbnm.pory.app/,1
https://homesuite-trexor.wixstudio.com/us-en,1
https://icloudgslb.com,0
https://studio-en-exdous.wixstudio.com/us-en,1
https://hotm.io/bussan1,1
http://sp11ct-velmik-biz8-larnex-povrik.pages.dev/,1
https://edavki-portal.web.app/,1
https://rashfilm.com,0
https://openwebtorrent.com,0
https://stonetoday.it,0
https://printexpert.my,0
https://incodesmile.com,0
https://jknet.com,0
https://linkedmusic.org,0
https://t989.com,0
https://js99xo.net,0
https://gokonfetti.com,0
https://profitableratecpmnetwork.com,0
https://vsegda-pomnim.com,0
https://casuniv-st-etiennefresupcasloginservice.weebly.com/,1
https://3nt9xmr.skin/cl1zlqle/j0qMC7/GXM1su,1
https://cureus.com,0
https://oneplusss.me,0
https://9caef1c3.sibforms.com/serve/MUIEAHhMYENCcIPh6PzZeZPAEgwpQSxGYUEfrb6GXpkznvbTZRT_Vo2Nbq089yxhyTGEF7g2gnPWM17LgLYkcc914de3YyQP5eWJYWp1WlK0R4Ln9Egvz-asE_22hieMGfFwFiXdmKlkcQu5DZHWhjZDsGhokg0zNxENLv9iYJKQGLKMpMK9GtIr4HAxhdzaC_sgRqaSzmO6VXRA,1
https://aroma-zen.com,0
https://ct221618.tw1.ru/WAF/waf-challenge.php?waf_challenge=1&challenge_id=751fb472d8c704c9a33fa2304235390b&return=%2F,1
https://ondercelltl.net,0
https://indianwifesporn.com,0
https://sportsbetting3.com,0
https://bafkreidgj4xynqzqjqux6ijujy35wusflibw36ndpwo3qbcng75a3v63xm.ipfs.dweb.link/,1
https://bancabipbyfwc.webcindario.com/,1
https://www.dropbox.com/scl/fi/xc6p6v03fkl0f14lj5kc5/Kindly-update-your-ATT-Support-to-avoid-email-shutdown-permanently.paper?rlkey=7l0ks9e1yulk6zoldnoqalne7&dl=0,1
https://vlaxd.com,0
https://othgenxfm.weebly.com/,1
https://averagesalarysurvey.com,0
https://site-gyezz1lmj8.godaddysites.com/,1
https://grokker.com,0
https://0435.casino,0
https://xmazaa.in,0
https://dbsinfo.net,0
https://numeroesim.com,0
https://us12.campaign-archive.com/?u=743b8b2edfae5c08173e18d2d&id=e3a1eb9d83,1
https://pub-9a26885e00d64625aa14af0fcae13b73.r2.dev/index.html,1
https://qrco.de/bfK4gi,1
https://hotwebxseries.com,0
https://donnabellaeventos.com.br/launch,1
https://docs.google.com/presentation/d/e/2PACX-1vRAJ6pANiiXwiMhKrC1dAXOu6ooXaQpKvqFXN5WzwmuprHU55o_xJv1npG-F9yAr3MP5rWFRZsY1Zc6/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://aboutslots.com,0
https://clonix.srv.br,0
https://mystino.com,0
https://yorkcityfootballclub.co.uk,0
http://platform-trexorcdn.wixstudio.com/home,1
https://tekno-step.com,0
https://naturgy.com.br,0
https://woxer.com,0
https://docs.google.com/presentation/d/e/2PACX-1vQTzifMmj6kzOkJwSM-AWtCbJSqnEbYwrKUT8uGxlAdYlxblPMmqDV4ZlIiVxSCZYcYR10w60-K-Qm1/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://akkyhosting24.mx,0
https://mtj98n9831rnj9nf9ngsdf8gu8.xyz,0
https://qrco.de/bfP31Z,1
https://opdwz.cn,0
https://dataklmsad902.site,0
https://docs.google.com/presentation/d/e/2PACX-1vSz-X_IttYntU_E-FN2yxB9F8llTEreAAPPeAMJn58w19U2iqq_6A8ANSEy8DePmA2IQAZH7_COMqw8/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://l.ead.me/US951490,1
http://allegro.894674754765.click,1
https://fetch.com,0
https://qrco.de/bfGG5W,1
https://sites.google.com/view/26sami26ltfsend,1
https://cqsxjcdtbdbsbt.firebaseapp.com/,1
https://bafkreiequbvkeuppo4vjijhojg4rb4ssxqwo62gqs5vwedvtuzigvzcute.ipfs.dweb.link/,1
http://q-r.to/bf6khB?=xitetrsvxd31&amp;wsigin,1
https://fv.fi,0
https://q-r.to/bfNwXg,1
https://l.ead.me/bfcETn,1
https://qrco.de/bgaIJT,1
https://bnc.ondemand-cityspay.com/bnc/,1
https://trackbase.net,0
https://acces564294.pro/,1
https://sites.google.com/view/attnewestforu/home,1
https://eitropjunrtwerfdtim.weebly.com/,1
https://tinyurl.com/2cksx4ds,1
https://regioit-aachen.de,0
https://mucinex.com,0
https://sites.google.com/view/mail-att-center-10998/att-mail,1
https://kabc.com,0
https://vlaanderen-circulair.be,0
https://www.maclenumerique.com/,1
https://kommunalflaggen.eu,0
https://share.hsforms.com/2CA0kxHd-Slea9FzzAUxcpQtfvsr,1
https://koljastrohm-games.com,0
https://1xbet-gfk3.top,0
http://allegrolokalne.prywatne53289012.shop,1
